Date,Voucher,Party,Product,Qty,Rate
10/10/2018,5261,SSB,BAHUBALI WINE,110,25
10/10/2018,5262,JANANI PLASTICS-VGI,NO-0,25,155
10/10/2018,5262,JANANI PLASTICS-VGI,NO-00,25,155
10/10/2018,5263,TGS-NPT,BAHUBALI WINE,110,25
10/10/2018,5264,SRINIVASA CATERING,PAPER TEA-100ML,6,35
10/10/2018,5264,SRINIVASA CATERING,"14""7PLY PLATES",6,350
10/10/2018,5264,SRINIVASA CATERING,VISHNU CHOTA WINE,20,35
10/10/2018,5265,BCM,CYCLE-BLU-10*12,400,6.8
10/10/2018,5265,BCM,CYCLE-BK-10*12,400,6.8
10/10/2018,5265,BCM,TIRUMALA-50(13*16),200,15.5
10/10/2018,5265,BCM,TIRUMALA-50(16*20),120,28
10/10/2018,5266,WHITE HORSE,ROLLS-PAPER KG,50,55
10/10/2018,5266,WHITE HORSE,ROLLS GOLD,45,110
10/10/2018,5266,WHITE HORSE,SOFT NAPKEENS,150,18.5
10/10/2018,5266,WHITE HORSE,TIFFIN PLATENO-10 S,100,20
10/10/2018,5266,WHITE HORSE,5*5 DONA(4500),1,3150
10/10/2018,5266,WHITE HORSE,VISHNU CHOTA WINE,300,35
10/10/2018,5266,WHITE HORSE,PAPER TEA-100ML,130,33
10/10/2018,5266,WHITE HORSE,FANCY IC,100,25
10/10/2018,5266,WHITE HORSE,DONA-COL(84),1,2520
10/10/2018,5266,WHITE HORSE,SPOON BIG-N,100,30
10/10/2018,5266,WHITE HORSE,SPOON SOOFY,10,30
10/10/2018,5266,WHITE HORSE,250 ML PLASTIC BOUL,200,3
10/10/2018,5266,WHITE HORSE,500ML PLASTIC BOULS,200,3.6
10/10/2018,5266,WHITE HORSE,HAND GLOVES 100PCS-,15,45
10/10/2018,5266,WHITE HORSE,CHEF CAP,10,70
10/10/2018,5266,WHITE HORSE,TOOTH PICS,1,110
10/10/2018,5267,K.SRIHARI,10*15 STAR-DCUT,35,90
10/10/2018,5267,K.SRIHARI,8*11 STAR-DCUT,35,95
10/10/2018,5268,PRAKASH KOTA,9*12 STAR-DCUT,35,92
10/10/2018,5268,PRAKASH KOTA,TOOTH PICS,10,110
10/10/2018,5268,PRAKASH KOTA,SOFT NAPKEENS,108,19
10/10/2018,5268,PRAKASH KOTA,DHARAM BOX-TIRUMALA,50,25
10/10/2018,5268,PRAKASH KOTA,DHARAM 1KG SPECIAL,10,150
10/10/2018,5268,PRAKASH KOTA,DHARAM 1/2KG SPECIA,10,75
10/10/2018,5268,PRAKASH KOTA,DHARAM 1KG,10,110
10/10/2018,5268,PRAKASH KOTA,DHARAM-1/2 KG,10,55
10/10/2018,5268,PRAKASH KOTA,500ML PLASTIC BOULS,1000,3.6
10/10/2018,5268,PRAKASH KOTA,SILV-CONT-450ML(150,1,2500
10/10/2018,5268,PRAKASH KOTA,VISHNU ICE,110,19
10/10/2018,5269,BCM,14 GREEN,80,34
10/10/2018,5270,MR,BLACK DOG-350ML,100,27
10/10/2018,5270,MR,PAPER TEA,200,17.5
10/10/2018,5271,GV,LD 6*7.5(HALF LITRE,25,163
10/10/2018,5272,KVKC,ROLLS GOLD,60,65
10/10/2018,5273,MGS,APPLE WATER,100,24
10/10/2018,5274,K.SRIHARI,PP 12*16,5,155
10/10/2018,5274,K.SRIHARI,PP 16*20,5,155
10/10/2018,5274,K.SRIHARI,PP 3*3,10,160
10/10/2018,5274,K.SRIHARI,PP 8*10,5,155
10/10/2018,5275,LOCK,VISHNU 250ML,100,31.5
10/10/2018,5276,LAKSHMINARASIMHA TE,VISHNU 300ML,100,29
10/10/2018,5276,LAKSHMINARASIMHA TE,BLACK DOG-350ML,100,27
10/10/2018,5276,LAKSHMINARASIMHA TE,APPLE WATER,100,24
10/10/2018,5277,SUBRHAMANYAM-CHITWE,VISHNU 300ML,200,28
10/10/2018,5277,SUBRHAMANYAM-CHITWE,VISHNU ICE,110,19
10/10/2018,5277,SUBRHAMANYAM-CHITWE,LARGE CUPS,130,22
10/10/2018,5278,KVKC,PP 16*20,1,155
10/10/2018,5279,MSR,90ML RANGEELA,140,15
10/10/2018,5279,MSR,VISHNU 300ML,100,28.5
10/10/2018,5279,MSR,STRAW 1.5KG BUNDLE,1,180
10/10/2018,5279,MSR,MEDIUM BOUL CLA(540,1,2270
10/10/2018,5279,MSR,SPOON MED M.W,100,10
10/10/2018,5280,VLN-VAKADU,BIG M.W SPOON,100,15.5
10/10/2018,5281,CHAKKA RANGAYYA,14 GREEN,40,35
10/10/2018,5282,SUNDHA PLASTICS,DONA-1100,10,1980
10/10/2018,5283,SRINU,DONA-VAI-9100,1,1730
10/10/2018,5317,TP13,TIRUMALA-50B(10*12),2220,7.7
10/10/2018,5317,TP13,CYCLE 10*12 BK KG,25,78
10/10/2018,5317,TP13,CYCLE 13*16 BK KG,25,78
10/10/2018,5317,TP13,PP,15,154
10/10/2018,5317,TP13,TIFFIN PLATENO-11,50,18.5
10/10/2018,5317,TP13,BAHUBALI WINE,20,25
10/10/2018,5317,TP13,PP,10,160
10/10/2018,5317,TP13,DHARAM BOX-TIRUMALA,60,22
10/10/2018,5317,TP13,BEER COVER,10,80
10/10/2018,5317,TP13,GARBAGE BAGS-KGS,4,10
10/10/2018,5317,TP13,DONA -LOOSE,3,25
10/10/2018,5317,TP13,VISHNU 350ML,20,31
10/10/2018,5318,TP13,VISHNU 300ML,100,28
10/10/2018,5373,K.VENUGOPAL-RAPUR,BAHUBALI WINE,110,25
10/10/2018,5527,BALAJI PLASTICS,DONA -LOOSE,30,18.5
10/11/2018,6058,RVRR,10*12 KRISHNA-BK(10,300,8.5
10/11/2018,6058,RVRR,13*16 BK(100)KRISHN,160,16.5
10/11/2018,6058,RVRR,LOOSE KIRANA,30,155
10/11/2018,6059,BABASTORES,TIRUMALA LEAF(9),10,365
10/11/2018,6059,BABASTORES,SILVER POUCH 5*7,22,205
10/11/2018,6059,BABASTORES,10*10 TEJA,50,130
10/11/2018,6061,LT,TIRUMALA-50B(10*12),500,8.1
10/11/2018,6061,LT,DURGA 10*12 BLUE,800,5.5
10/11/2018,6061,LT,TIRUMALA-50(13*16),200,15.5
10/11/2018,6061,LT,TIRUMALA-50(16*20),120,28
10/11/2018,6061,LT,TIRML-BL-KG-13*16,25,125
10/11/2018,6061,LT,TIRML-BL-KG-16*20,25,125
10/11/2018,6062,SLS-SPT,PP + 7*10,10,154
10/11/2018,6062,SLS-SPT,RANGOLI 16*20 KG,10,120
10/11/2018,6062,SLS-SPT,RANGOLI 13*16 CL,10,120
10/11/2018,6062,SLS-SPT,TIRUMALA LEAF(9),10,365
10/11/2018,6063,KARIMULLA MUTTON SH,10*12 KRISHNA-BK(10,150,8.5
10/11/2018,6063,KARIMULLA MUTTON SH,13*16 BK(100)KRISHN,50,17
10/11/2018,6063,KARIMULLA MUTTON SH,TIRUMALA M.W 10*12,10,110
10/11/2018,6063,KARIMULLA MUTTON SH,CYCLE 13*16 BK KG,12,85
10/11/2018,6064,TVR,DURGA 10*12 BK,400,6
10/11/2018,6064,TVR,BULLET 10*12,400,5.5
10/11/2018,6064,TVR,10*10 SHEET,25,144
10/11/2018,6064,TVR,JIO 10*12 MW,2,100
10/11/2018,6064,TVR,TIRUMALA M.W 10*12,2,110
10/11/2018,6064,TVR,LOOSE KIRANA,10,155
10/11/2018,6064,TVR,10*12 KRISHNA-BK(10,300,8.4
10/11/2018,6064,TVR,CYCLE 10*12 BK KG,25,82
10/11/2018,6064,TVR,TIRUMALA-50(17*23),100,38
10/11/2018,6064,TVR,CYCLE 16*20 BK-KG,10,82
10/11/2018,6065,BSR,APPLE WINE,110,25.5
10/11/2018,6065,BSR,CLASSIC 250ML,100,27.5
10/11/2018,6065,BSR,TIRUMALA-50(13*16),200,15.5
10/11/2018,6066,CHEKKA SUDHAKAR,14 GREEN,40,35
10/11/2018,6067,VKP,BIG M.W SPOON,100,16
10/11/2018,6067,VKP,TOOTH PICS,2,90
10/11/2018,6067,VKP,CLASSIC 250ML,100,27
10/11/2018,6067,VKP,BAHUBALI WINE,110,25.5
10/11/2018,6068,LAVANYA FANCY,CYCLE 10*12 BK KG,25,80
10/11/2018,6068,LAVANYA FANCY,20 *26 BLUE,60,58
10/11/2018,6068,LAVANYA FANCY,TIRUMALA LEAF(9),2,370
10/11/2018,6068,LAVANYA FANCY,CYCLE-BLU-10*12,400,6.8
10/11/2018,6068,LAVANYA FANCY,CYCLE-BLU-13*16,250,13
10/11/2018,6068,LAVANYA FANCY,TIRUMALA-50(16*20),120,28
10/11/2018,6068,LAVANYA FANCY,14 GREEN,40,35
10/11/2018,6068,LAVANYA FANCY,VISHNU 300ML,200,28.5
10/11/2018,6068,LAVANYA FANCY,BAHUBALI WINE,110,25.5
10/11/2018,6068,LAVANYA FANCY,HIGH COUNT CLR 10*1,10,160
10/11/2018,6068,LAVANYA FANCY,HIGH COUNT CLR KG 1,20,160
10/11/2018,6073,DSP-SEKHAR,CYCLE 10*12 BK KG,25,79
10/11/2018,6073,DSP-SEKHAR,CYCLE 13*16 BK KG,25,79
10/11/2018,6073,DSP-SEKHAR,SILVER POUCH 8*10,24,205
10/11/2018,6074,KESAVA PROVISIONS,BAHUBALI WINE,220,25.5
10/11/2018,6125,TP13,PP,30,154
10/11/2018,6125,TP13,DURGA 10*12 BLUE,400,5.8
10/11/2018,6125,TP13,10*10 TEJA,25,128
10/11/2018,6125,TP13,10*10 SHEET,25,140
10/11/2018,6125,TP13,DURGA 10*12 BLUE,800,5.8
10/11/2018,6125,TP13,BAHUBALI WINE,110,25.5
10/11/2018,6125,TP13,TOOTH PICS,2,95
10/11/2018,6125,TP13,FORK BIG,15,23
10/11/2018,6125,TP13,TIRUMALA KIRANA,10,160
10/11/2018,6125,TP13,500ML PLASTIC BOULS,250,3.55
10/11/2018,6125,TP13,SILV-750ML-LOOSE,200,2.6
10/11/2018,6125,TP13,DHARAM 6PC SMALL,24,16
10/11/2018,6126,MADHALA MALLAYA,DURGA 13*16 BLUE,300,11.3
10/11/2018,6126,MADHALA MALLAYA,DURGA 13*16 BK,300,11.3
10/11/2018,6126,MADHALA MALLAYA,DURGA 10*12 BK,400,5.7
10/11/2018,6126,MADHALA MALLAYA,DURGA 10*12 BLUE,400,5.7
10/11/2018,6126,MADHALA MALLAYA,TIRUMALA-50(16*20),120,28
10/11/2018,6127,PRATHAP-NELLORE,APPLE WATER,100,23
10/12/2018,6681,BSR,PAPER TEA 80ML LONG,200,20.5
10/12/2018,6681,BSR,CLASSIC 250ML,100,27
10/12/2018,6681,BSR,10*12 KRISHNA-BK(10,300,8
10/12/2018,6681,BSR,VISHNU 300ML,100,28
10/12/2018,6682,RNR,CYCLE-BK-10*12,400,6.7
10/12/2018,6682,RNR,13*16 WHITE RK,500,16
10/12/2018,6682,RNR,TIRUMALA-50(16*20),120,27
10/12/2018,6683,BCM,GOLD LEAF SITTING,4,610
10/12/2018,6683,BCM,SMART BOUL(48),1,2020
10/12/2018,6684,K.VENUGOPAL-RAPUR,TIRUMALA-50(16*20),120,26.5
10/12/2018,6684,K.VENUGOPAL-RAPUR,13*16 BK(100)KRISHN,250,16
10/12/2018,6684,K.VENUGOPAL-RAPUR,CYCLE-BLU-13*16,100,13
10/12/2018,6684,K.VENUGOPAL-RAPUR,4*5 TRISUL,60,14
10/12/2018,6685,CHEKKA SUDHAKAR,PAPER TEA,230,16.5
10/12/2018,6685,CHEKKA SUDHAKAR,PAPER TEA-65ML,300,14
10/12/2018,6686,K.RAVIKUMAR-VGIRI,CYCLE-BK-10*12,400,7
10/12/2018,6686,K.RAVIKUMAR-VGIRI,CYCLE-BK-10*12,10,7
10/12/2018,6686,K.RAVIKUMAR-VGIRI,4*5 MEET,10,16
10/12/2018,6686,K.RAVIKUMAR-VGIRI,5*6 TRISUL,10,20
10/12/2018,6686,K.RAVIKUMAR-VGIRI,5*6 POLY,10,22
10/12/2018,6686,K.RAVIKUMAR-VGIRI,14 GREEN,16,35
10/12/2018,6686,K.RAVIKUMAR-VGIRI,TIRUMALA LEAF(9),2,370
10/12/2018,6686,K.RAVIKUMAR-VGIRI,VISHNU 250ML,50,32
10/12/2018,6686,K.RAVIKUMAR-VGIRI,BLACK DOG-350ML,50,27
10/12/2018,6687,MAYURI CATERING,SPOON COLOUR,200,23
10/12/2018,6687,MAYURI CATERING,HAND GLOVES 100PCS-,20,50
10/12/2018,6687,MAYURI CATERING,CHEF CAP,10,90
10/12/2018,6687,MAYURI CATERING,SOFT NAPKEENS,108,23
10/12/2018,6687,MAYURI CATERING,GOLD LEAF SITTING,2,650
10/12/2018,6687,MAYURI CATERING,TIRML-CL-13*16 KG,1,130
10/12/2018,6687,MAYURI CATERING,TIRML-CL-16*20,1,130
10/12/2018,6687,MAYURI CATERING,SILVER FOIL-1KG ROL,1,230
10/12/2018,6687,MAYURI CATERING,24*36 LINER,1,200
10/12/2018,6687,MAYURI CATERING,DHARAM,1,120
10/12/2018,6687,MAYURI CATERING,ROLLS GOLD,60,80
10/12/2018,6688,A.SRINIVASULU-SPT,CYCLE-BLU-10*12,800,6.6
10/12/2018,6688,A.SRINIVASULU-SPT,10*12 RK,500,8.2
10/12/2018,6688,A.SRINIVASULU-SPT,4*5 TRISUL,100,14.5
10/12/2018,6688,A.SRINIVASULU-SPT,10*10 SIVA SILKY,25,130
10/12/2018,6688,A.SRINIVASULU-SPT,RANGOLI 13*16 CL,30,120
10/12/2018,6688,A.SRINIVASULU-SPT,TIRML-CL-16*20,25,110
10/12/2018,6688,A.SRINIVASULU-SPT,PRINT-16*20 CARRY,5,115
10/12/2018,6688,A.SRINIVASULU-SPT,DHARAM 6PC SMALL,2,120
10/12/2018,6689,SEKHAR MARKET,DONA-VAI-9100,1,1680
10/12/2018,6690,PAPARAO,TIRUMALA KIRANA,9,158
10/12/2018,6690,PAPARAO,BIG M.W SPOON,30,16
10/12/2018,6690,PAPARAO,HAND GLOVE 25PCS,20,10
10/12/2018,6691,PRATHAP-NELLORE,PP 18*20,50,157
10/12/2018,6692,GANESHMESS,GOLD LEAF SITTING,2,620
10/12/2018,6692,GANESHMESS,13*16 WHITE RK,500,16
10/12/2018,6715,SAIFANCY,BLACK DOG-350ML,100,27
10/12/2018,6715,SAIFANCY,VISHNU 300ML,100,28
10/12/2018,6716,K.SRIHARI,90ML RANGEELA,140,15
10/12/2018,6716,K.SRIHARI,8*11 STAR-DCUT,35,92
10/12/2018,6716,K.SRIHARI,CYCLE-BK-13*16,250,12.5
10/12/2018,6716,K.SRIHARI,CYCLE-BK-13*16,10,12.5
10/12/2018,6717,KPR,CYCLE-10*12(100)-BL,800,6.3
10/12/2018,6718,KPR,BAHUBALI WINE,110,24.5
10/12/2018,6719,MSR,DONA-VAI-9100,2,1690
10/12/2018,6720,KVK,VISHNU ICE,110,18.5
10/12/2018,6839,GANESHMESS,GOLD LEAF SITTING,2,620
10/12/2018,6863,TP13,10*12 SARAS-BK,300,8.2
10/12/2018,6863,TP13,CLASSIC ENJOY(750),1,1320
10/12/2018,6863,TP13,DONA-VAI-9100,1,1680
10/12/2018,6863,TP13,4*5 MEET,278,14
10/12/2018,6863,TP13,"14""7PLY PLATES",7,350
10/12/2018,6863,TP13,PP,10,150
10/12/2018,6863,TP13,HIGH COUNT 10*12 BL,20,150
10/12/2018,6863,TP13,90ML RANGEELA,30,15
10/12/2018,6863,TP13,PAPER TEA-65ML,50,13
10/12/2018,6863,TP13,DHARAM-6PCS,5,160
10/12/2018,6863,TP13,SILVER POUCH 9*12,10,92
10/12/2018,6863,TP13,APPLE WINE,30,24.5
10/12/2018,6863,TP13,TIRUMALA KIRANA,2,155
10/12/2018,6864,TP13,90ML RANGEELA,140,15
10/13/2018,5352,RAFI TRADERS-UGIRI,10*10 TEJA,10,130
10/13/2018,5352,RAFI TRADERS-UGIRI,CYCLE-BK-10*12,200,6.5
10/13/2018,5352,RAFI TRADERS-UGIRI,4*5 TRISUL,20,15
10/13/2018,5352,RAFI TRADERS-UGIRI,TIRUMALA-50(16*20),20,28
10/13/2018,5352,RAFI TRADERS-UGIRI,16*20(100-W),30,27
10/13/2018,5352,RAFI TRADERS-UGIRI,13*16 WHITE RK,50,16.5
10/13/2018,5352,RAFI TRADERS-UGIRI,SPOON-SMALL-NAT,30,9
10/13/2018,5352,RAFI TRADERS-UGIRI,10*12 KRISHNA-BK(10,300,8.2
10/13/2018,5352,RAFI TRADERS-UGIRI,13*16 BK(100)KRISHN,50,16
10/13/2018,5353,CUSTOMER,BLACK DOG-350ML,100,27
10/13/2018,5353,CUSTOMER,CLASSIC 250ML(100),80,33
10/13/2018,5354,JAYAMPU SUDHAKAR,CYCLE-BLU-10*12,400,6.8
10/13/2018,5354,JAYAMPU SUDHAKAR,DHARAM-6PCS,3,180
10/13/2018,5354,JAYAMPU SUDHAKAR,4*5 MEET,30,16
10/13/2018,5354,JAYAMPU SUDHAKAR,PAPER TEA 80ML LONG,20,28
10/13/2018,5354,JAYAMPU SUDHAKAR,BLACK DOG-350ML,30,27
10/13/2018,5354,JAYAMPU SUDHAKAR,TIRUMALA-50(13*16),50,15.5
10/13/2018,5354,JAYAMPU SUDHAKAR,10*10 TEJA,5,133
10/13/2018,5355,CHEKKA SUDHAKAR,14 GREEN,40,35
10/13/2018,5355,CHEKKA SUDHAKAR,16*20 (50-W),160,26.5
10/13/2018,5356,VKP,100LEAF -SP,6,580
10/13/2018,5356,VKP,13*16 WHITE RK,200,16.5
10/13/2018,5356,VKP,RUBBER,5,290
10/13/2018,5357,SANKAR,10*10 TEJA,75,128
10/13/2018,5357,SANKAR,NO-1,25,160
10/13/2018,5357,SANKAR,NO-0,25,160
10/13/2018,5358,RNR,13*16 WHITE RK,1000,16.5
10/13/2018,5358,RNR,CYCLE-BK-10*12,1600,6.8
10/13/2018,5358,RNR,CYCLE-BK-13*16,750,13
10/13/2018,5358,RNR,CYCLE-BK-13*16,20,13
10/13/2018,5358,RNR,TIRUMALA-50(16*20),360,28
10/13/2018,5359,LAVANYA FANCY,14 GREEN,40,35
10/13/2018,5360,CUSTOMER,TIRUMALA M.W 13*16,10,110
10/13/2018,5360,CUSTOMER,TIRUMALA 16*20 M.W,25,110
10/13/2018,5361,SALESMAN SURESH,BAHUBALI WINE,220,26
10/13/2018,5362,HOTEL BAWARCHI,NAPKEEN 2ND,420,9
10/13/2018,5362,HOTEL BAWARCHI,SILVER POUCH 7*9,40,55
10/13/2018,5362,HOTEL BAWARCHI,SILVER POUCH 8*10,10,75
10/13/2018,5362,HOTEL BAWARCHI,SILV-750ML-LOOSE,200,2.5
10/13/2018,5362,HOTEL BAWARCHI,SILV--450-LOOSE,200,1.7
10/13/2018,5362,HOTEL BAWARCHI,NO-00,10,160
10/13/2018,5363,SVR,TIFFIN PLATENO-10,50,18
10/13/2018,5363,SVR,TIFFIN PLATES NO-8,50,13
10/13/2018,5363,SVR,10*10 TEJA,15,130
10/13/2018,5363,SVR,SILVER POUCH 6*8,25,38
10/13/2018,5364,MS FRUITS,20 *26 BLUE,10,60
10/13/2018,5365,G.RAMANIAH,TIRUMALA-50B(10*12),500,8.2
10/13/2018,5365,G.RAMANIAH,TIRUMALA-50(13*16),200,15.5
10/13/2018,5365,G.RAMANIAH,TIRUMALA-50(16*20),120,28
10/13/2018,5365,G.RAMANIAH,100LEAF -SP,6,580
10/13/2018,5365,G.RAMANIAH,10*12 KRISHNA-BK(10,300,8.4
10/13/2018,5365,G.RAMANIAH,ROBO 10*12 BK,400,5.5
10/13/2018,5365,G.RAMANIAH,ROBO 10*12,400,5
10/13/2018,5365,G.RAMANIAH,RUBBER,3,290
10/13/2018,5366,BTR,ROLLS,50,17
10/13/2018,5367,BTR,10*10 SHEET,25,144
10/13/2018,5368,JAYSREE GENERAL STO,LITE FOAM(1200),1,1620
10/13/2018,5369,KALIYAPPAN-VGIRI,VISHNU 250ML,100,32
10/13/2018,5369,KALIYAPPAN-VGIRI,BLACK DOG-350ML,100,27
10/13/2018,5370,ARVIND-VIDYANAGAR,BLACK DOG-350ML,100,27
10/13/2018,5370,ARVIND-VIDYANAGAR,10*10 TEJA,25,130
10/13/2018,5370,ARVIND-VIDYANAGAR,5*6 MORE POLY,50,34
10/13/2018,5370,ARVIND-VIDYANAGAR,SMART BOUL(48),1,2020
10/13/2018,5370,ARVIND-VIDYANAGAR,SPOON BIG CL,400,19
10/13/2018,5370,ARVIND-VIDYANAGAR,VISHNU ICE,110,19
10/13/2018,5371,KESAVA PROVISIONS,VISHNU 300ML,300,28
10/13/2018,5371,KESAVA PROVISIONS,BAHUBALI WINE,110,25.5
10/13/2018,5371,KESAVA PROVISIONS,DHARAM-15PCS,30,90
10/13/2018,5371,KESAVA PROVISIONS,4*5 TRISUL,100,15
10/13/2018,5372,RAJASURESH,VISHNU 300ML,100,28
10/13/2018,5372,RAJASURESH,PAPER TEA,200,17.5
10/13/2018,5372,RAJASURESH,PAPER TEA-65ML,300,14
10/13/2018,5374,SSB,BAHUBALI WINE,220,25
10/13/2018,5374,SSB,VISHNU 300ML,200,28
10/13/2018,5375,CHENGAREDDY-MTKR,HIGH COUNT CLR 10*1,4,160
10/13/2018,5375,CHENGAREDDY-MTKR,DHARAM BOX-METRO,5,40
10/13/2018,5376,LOCK,BLACK DOG-350ML,200,27
10/13/2018,5376,LOCK,VISHNU 250ML,100,32
10/13/2018,5377,K.SRIHARI,4*5 TRISUL,350,14.5
10/13/2018,5378,VSP,10*10 TEJA,25,130
10/13/2018,5378,VSP,GARUDA 16*20 BLUE,200,25
10/13/2018,5378,VSP,CYCLE-BK-13*16,250,13
10/13/2018,5378,VSP,CYCLE-BK-13*16,10,13
10/13/2018,5378,VSP,17*23(100),10,40
10/13/2018,5378,VSP,16*20(100-W),10,30
10/13/2018,5378,VSP,PP 3*4,5,158
10/13/2018,5378,VSP,PP 2.5*2.5,5,167
10/13/2018,5378,VSP,NO-1,5,155
10/13/2018,5378,VSP,NO-2,5,155
10/13/2018,5378,VSP,NO-3,5,155
10/13/2018,5378,VSP,NO-0,5,155
10/13/2018,5378,VSP,NO-00,5,155
10/13/2018,5378,VSP,N0-5,5,155
10/13/2018,5378,VSP,NO-10,2,160
10/13/2018,5378,VSP,NO-000,5,160
10/13/2018,5379,LNGS,NO-000,25,160
10/13/2018,5379,LNGS,NO-00,25,155
10/13/2018,5379,LNGS,NO-2,25,155
10/13/2018,5379,LNGS,24*30 COVER,2,80
10/13/2018,5379,LNGS,17*23(100),3,40
10/13/2018,5379,LNGS,16*20(100-W),2,30
10/13/2018,5380,TP13,90ML RANGEELA,140,14.75
10/13/2018,5381,ANILFANCY,PAPER TEA,200,17
10/13/2018,5382,RVRR,TIFFIN PLATENO-10,50,15
10/13/2018,5382,RVRR,VISHNU 300ML,100,28
10/13/2018,5382,RVRR,CYCLE-BLU-10*12,400,6.7
10/13/2018,5382,RVRR,GOLD LEAF SITTING,1,640
10/13/2018,5383,KVS,LOOSE ITEMS,1,15000
10/13/2018,5384,DSP-SEKHAR,10*12 KRISHNA-BK(10,300,8.3
10/13/2018,5385,RM(R.R.FANCY) A.S.P,VISHNU 300ML,100,28
10/13/2018,5385,RM(R.R.FANCY) A.S.P,STRAW 1/4 PACKET,10,20
10/13/2018,5385,RM(R.R.FANCY) A.S.P,DHARAM BOX-TIRUMALA,20,25
10/13/2018,5385,RM(R.R.FANCY) A.S.P,PP 3*4,5,160
10/13/2018,5385,RM(R.R.FANCY) A.S.P,PP +7*9,10,154
10/13/2018,5385,RM(R.R.FANCY) A.S.P,FORK BIG,10,22
10/13/2018,5386,GV,TIFFIN PLATENO-10 S,140,18
10/13/2018,5387,SALESMAN SURESH,BLACK DOG-350ML,100,27
10/13/2018,5387,SALESMAN SURESH,APPLE WINE,110,26
10/13/2018,5388,SLST-GDR,SILVER POUCH 6*8,10,195
10/13/2018,5388,SLST-GDR,NO-2,25,154
10/13/2018,5388,SLST-GDR,PP 12*16,5,154
10/13/2018,5389,SRINU,BAHUBALI WINE,110,25.5
10/13/2018,5390,ARVIND-VIDYANAGAR,VISHNU CHOTA WINE,100,30
10/13/2018,5391,KVKC,PRINT-10*12 CAR,25,105
10/13/2018,5391,KVKC,SILVER POUCH 9*12,10,195
10/13/2018,5406,TP13,500ML PLASTIC BOULS,50,3.6
10/13/2018,5406,TP13,9*12 STAR-DCUT,10,90
10/13/2018,5406,TP13,HAND GLOVE 25PCS,20,9
10/13/2018,5406,TP13,BEER COVER,10,80
10/13/2018,5406,TP13,GARUDA 10*12 BK,10,7.5
10/13/2018,5406,TP13,HIGH COUNT 16*20,25,140
10/13/2018,5406,TP13,TIRUMALA LEAF(9),10,360
10/13/2018,5406,TP13,100LEAF -SP,6,580
10/13/2018,5406,TP13,DURGA 10*12 BLUE,400,5.8
10/13/2018,5406,TP13,DURGA 13*16 BLUE,200,11.3
10/13/2018,5406,TP13,90ML RANGEELA,140,14.75
10/13/2018,5406,TP13,LEAF DONA BIG,1,400
10/13/2018,5406,TP13,PP,5,154
10/13/2018,5406,TP13,BEER COVER,25,80
10/13/2018,5406,TP13,DURGA 10*12 BLUE,800,5.8
10/13/2018,5406,TP13,DURGA 13*16 BLUE,400,11.3
10/13/2018,5406,TP13,TIRUMALA KIRANA,100,154
10/13/2018,5406,TP13,LEAF DONA BIG,2,400
10/13/2018,5406,TP13,4*5 MEET,320,15
10/13/2018,5406,TP13,BULLET 10*12,400,4.4
10/13/2018,5406,TP13,NAPKEEN 2ND,140,8
10/13/2018,5406,TP13,10*10 SHEET,25,140
10/13/2018,5406,TP13,THEROCOL PLATES LOO,400,1.4
10/13/2018,5406,TP13,250 ML PLASTIC BOUL,200,2.9
10/13/2018,5406,TP13,CYCLE-BK-10*12,50,6.5
10/13/2018,5406,TP13,SUPER ROPE(SPECIAL),5,45
10/13/2018,5406,TP13,APPLE WINE,110,25
10/13/2018,5407,TP13,10*10 TEJA,25,128
10/13/2018,5408,SVR,14 GREEN,1000,1.35
10/13/2018,5411,SVP-BUCHHI,14 GREEN,4000,1.35
10/13/2018,5412,ATS,14 GREEN,6000,1.35
10/15/2018,5393,BAGWAN CATERING-NLR,VISHNU CHOTA WINE,100,33
10/15/2018,5393,BAGWAN CATERING-NLR,DONA -LOOSE,20,25
10/15/2018,5393,BAGWAN CATERING-NLR,BASKIN SPOON,20,25
10/15/2018,5393,BAGWAN CATERING-NLR,SOFT NAPKEENS,20,25
10/15/2018,5393,BAGWAN CATERING-NLR,PAPER TEA,10,35
10/15/2018,5393,BAGWAN CATERING-NLR,CHEF CAP,1,70
10/15/2018,5394,CUSTOMER,VISHNU CHOTA WINE,20,40
10/15/2018,5394,CUSTOMER,PAPER TEA,11,35
10/15/2018,5394,CUSTOMER,PAPER TEA,11,35
10/15/2018,5394,CUSTOMER,PAPER JUICE 210M/C,7,45
10/15/2018,5394,CUSTOMER,VISHNU ICE,15,25
10/15/2018,5394,CUSTOMER,DONA -LOOSE,5,25
10/15/2018,5394,CUSTOMER,DONA -LOOSE,30,35
10/15/2018,5394,CUSTOMER,SOFT NAPKEENS,20,25
10/15/2018,5394,CUSTOMER,CHEF CAP,1,70
10/15/2018,5394,CUSTOMER,16*20 (50-W),1,30
10/15/2018,5394,CUSTOMER,BASKIN SPOON,20,25
10/15/2018,5394,CUSTOMER,FRUIT FORK,10,30
10/15/2018,5394,CUSTOMER,SPOON SOOFY,5,30
10/15/2018,5394,CUSTOMER,SILVER FOIL ROLL,1,180
10/15/2018,5394,CUSTOMER,ROLLS GOLD,4,95
10/15/2018,5394,CUSTOMER,HAND GLOVES 100PCS-,2,50
10/15/2018,5394,CUSTOMER,5*5 DONA LOOSE,4,40
10/15/2018,5394,CUSTOMER,"TAPE ROLL 2"" 50MTRS",1,30
